name,asset_type,is_loop,duration_sec,resolution,server_file_path,file_hash,reuse_count,source,confidence,needs_human,notes
Virus_OPENER_Graphic.mp4,clip_with_audio,false,9.88,3840x2160,Media/Assets/Virus_OPENER_Graphic.mp4,5b360dc6e45c9a2d32edfaaea2baf6e37ad21789da6db0ee80ea5cc812c5ca56,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
virus_Article_Screenshot.png,graphic,false,,3840x2160,Media/Assets/virus_Article_Screenshot.png,6154ca2bfa68fa5082c9ba3b047585cb770e0ec48be5a3e5c4fe1cc5e877fc26,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Earth_atmosphere_LOOPING_000054_4K_2997_40Mbps_H264..mp4,b_roll_loop,true,53.89,3840x2160,Media/Assets/Earth_atmosphere_LOOPING_000054_4K_2997_40Mbps_H264..mp4,0bf8a4977617778ba6101e6b3c27e71f078840cf133ea228021d643c0a3d3b41,7,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
ISS_Broll_LOOPING_000115_4k_40Mbps.mp4,b_roll_loop,true,,,,,2,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
THD_359_Leviathan_GSN_000259_1080p_20Mbps_H264.mp4,clip_with_audio,false,180.01,1920x1080,Media/Assets/THD_359_Leviathan_GSN_000259_1080p_20Mbps_H264.mp4,25607c27b04274c594113b82c5961a098887bab29e19ba6cb8c2f7b0cf228941,4,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Nuclear_Power_Broll.mp4,clip_with_audio,false,36.8,3840x2160,Media/Assets/Nuclear_Power_Broll.mp4,cee7d50f3573df577261c8e9ffead479d408917c5bb22d92ca48a65fb369154f,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
OPENER_Moon_Graphic-2.mp4,clip_with_audio,false,23.39,3840x2160,Media/Assets/OPENER_Moon_Graphic-2.mp4,db8410820781b771726439b18bb90b463225abcf1ca8357a553b7f26ea8c62ff,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
NASA_LOOPING_000027_4k_2997_40Mbps.mp4,b_roll_loop,true,27.16,3840x2160,Media/Assets/NASA_LOOPING_000027_4k_2997_40Mbps.mp4,474746f0046f4add53fd25aab9d43b3ce1e5019e1bead887af3a22959b6d839a,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Moon_LOOPING_000100_4k_40Mbps.mp4,b_roll_loop,true,,,,,4,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
Rocket_Broll-1.mp4,clip_with_audio,false,48.95,3840x2160,Media/Assets/Rocket_Broll-1.mp4,a6343fa15e95158b8d82ae68d3b9f587ad6d3bb1c9cfc6d9e017835198178ae4,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
LunarLurfaceBroll2.mp4,clip_with_audio,false,45.05,1920x1080,Media/Assets/LunarLurfaceBroll2.mp4,8ee81d4456e21a86c20c13aceae8e0d91cfc0ee95075c2108f58f45ee4ac87d6,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
NASA_Article_Screenshot-1.png,graphic,false,,3840x2160,Media/Assets/NASA_Article_Screenshot-1.png,c4e1261bcf30bf23b58187961158d00684da81b1c770d2317acf1b02cf74c51e,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
GSR_Opener_MUSIC_ONLY_v01_000012_2997_WAV.wav,other,false,,,Media/Assets/GSR_Opener_MUSIC_ONLY_v01_000012_2997_WAV.wav,61c412f6a438f7d29cc08b0856627d36514886c5fd22cb72dfe8a9898c829764,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
GSR_2024_Closer_NO_MUSIC_v01_000007_4K_2997_Pr4444.mov,clip_with_audio,false,7.01,3840x2160,Media/Assets/GSR_2024_Closer_NO_MUSIC_v01_000007_4K_2997_Pr4444.mov,d3d59651c5f51657fb5ce6cfc95f3fdb9634b9a845a696f40749d284deb17e36,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
30_Second_WC_Grand_Promo_MIXEDBROADCAST_000030_4k_2997_40Mbps_H264.mp4,clip_with_audio,false,30.03,3840x2160,Media/Assets/30_Second_WC_Grand_Promo_MIXEDBROADCAST_000030_4k_2997_40Mbps_H264.mp4,cbd4cf76a0c441dcc8bdd07f1aad5e1b9918f65fae972c5c566f713cdd0df422,6,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Undated_Africa_Promo_000030_4k_2997_40Mbps.mp4,clip_with_audio,false,30.03,3840x2160,Media/Assets/Undated_Africa_Promo_000030_4k_2997_40Mbps.mp4,72cd840a110354f7b53b60a3c0f71e16767193c190c864407a6c8035c8781a8d,12,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
FR_01_CarvedInStone_Morgan_000051_4k_2997_40Mbps.mp4,clip_with_audio,false,51.25,3840x2160,Media/Assets/FR_01_CarvedInStone_Morgan_000051_4k_2997_40Mbps.mp4,35c33d456ae9feda7260f2aca204bb74c2c55f4977ae957c30cc6f638627336e,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
GSM_TheKingsAstronomer_000100_4k_2997_40Mbps_H264.mp4,clip_with_audio,false,60.03,3840x2160,Media/Assets/GSM_TheKingsAstronomer_000100_4k_2997_40Mbps_H264.mp4,40214def0a0646d22a4f475e5d2cbc214c24b77811e8866fa6dc6f00386a63d0,4,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
THD_390_DayYom_MASTER_000330_4k_2997_50Mbps.mp4,clip_with_audio,false,209.98,3840x2160,Media/Assets/THD_390_DayYom_MASTER_000330_4k_2997_50Mbps.mp4,f99c262b29470732cdf5dce69863a5774df5f6867b9f133e3b69ebf77c0c431f,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Planetary_Boundaries_Wheel_Graphic.png,graphic,false,,3840x2160,Media/Assets/Planetary_Boundaries_Wheel_Graphic.png,2d8529fb1d4682d2b3f816b42d64c615f168772a87173261c430a4701f22e87a,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Ocean_Broll_LOOPING.mp4,b_roll_loop,true,46.68,3840x2160,Media/Assets/Ocean_Broll_LOOPING.mp4,5e3ca3aa2966778ef1e71e3eee4baae0f23f8172612b52aacb4c33653634cc13,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Book.jpg,graphic,false,,994x1500,Media/Assets/Book.jpg,605706523fe6c6691821aa55111d23e9474a42dc59537cb57bb2cc0897775728,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Farm_Broll_LOOPING.mp4,b_roll_loop,true,50.15,3840x2160,Media/Assets/Farm_Broll_LOOPING.mp4,34816e9f9ed8a9039470a7ad118670690339123430abca4864e72d2762bb3e0c,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Planetary_OPENER_Graphic-1.mp4,clip_with_audio,false,13.91,3840x2160,Media/Assets/Planetary_OPENER_Graphic-1.mp4,0edf13b88f56e18dcba75708ff418d8a59f5e342668cef267776b32b6d1cef25,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Planet_Earth_LOOPING_000055_4k_40Mbps.mp4,b_roll_loop,true,55.02,3840x2160,Media/Assets/Planet_Earth_LOOPING_000055_4k_40Mbps.mp4,3dbd61f37f5cfee4bb586eba299f32f6cf26aa69c4bd866e9b8a9a3dbf9c617e,4,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Article Screenshot Nature Ecology.png,graphic,false,,3840x2160,Media/Assets/Article Screenshot Nature Ecology.png,eb4cd5efe2796e257a39d88d53fc509b4056e15360e4440d12b2d4ad364cb7df,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Dead_Zone_3_Graphics_LOOP.mp4,b_roll_loop,true,18.02,3840x2160,Media/Assets/Dead_Zone_3_Graphics_LOOP.mp4,a9aca70c22107f37d2850d084a634e071d14e5d79d45fad7c3af3088d395e659,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
NucleicAcid.png,graphic,false,,3840x2160,Media/Assets/NucleicAcid.png,60e10e875b48599190ebdd76f43b05d621b1321f4753d9a10d135c7ebf357e02,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Carbohydrates.png,graphic,false,,3840x2160,Media/Assets/Carbohydrates.png,f90a6cfa8d1c0ea93ef3e55a5a628eccdebccfcdfbf3eeb924871cdf78006bfd,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Age Of Design Final Logo Graphic.png,graphic,false,,602x339,Media/Assets/Age Of Design Final Logo Graphic.png,3318388f9a87cc51a0c8eedefa2446fe6b9a1ef6785af609605799846f921702,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
4BoxSplitscreen.png,graphic,false,,3840x2160,Media/Assets/4BoxSplitscreen.png,a7109878d0d9328ffcbe74dea77174ae54455176d1f02fe359ceace385307315,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
NucleotideBases.png,graphic,false,,3840x2160,Media/Assets/NucleotideBases.png,1c8c49c018b40ca17b769fbc7ff0f524845fc12bfb7fa2bac41582297504d654,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Lipids.png,graphic,false,,3840x2160,Media/Assets/Lipids.png,ac70d0b53e537d8cc1b6db66fc8d7e678afc6dfc9912ef481426223d4dc77d4f,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Proteins.png,graphic,false,,3840x2160,Media/Assets/Proteins.png,984e2dea77ed4a43e87d95b7c6d507a3d6715717d8e2b3d813538d1a8d1ae526,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
KC_S02_Ep021_Bobcats_MASTER_000230_4K_2997_45Mbps.mp4,clip_with_audio,false,150.1,3840x2160,Media/Assets/KC_S02_Ep021_Bobcats_MASTER_000230_4K_2997_45Mbps.mp4,b10ef28bf2feba25eb181b767bd422b0db1003d8a3a7c2c261555eebeb2cb6d9,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
ICR Event Graphic-1.png,graphic,false,,1266x712,Media/Assets/ICR Event Graphic-1.png,f7008227911934e6aa1936e6d2859d3dd775fe33ff2a8f020ffda4314645cc56,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Screenshot 2026-05-28 at 9.02.22%E2%80%AFAM.png,graphic,false,,,kfile:///Volumes/T7_ProTools/ProPresenter/Media/Assets/Screenshot%202026-05-28%20at%209.02.22%E2%80%AFAM.png,,1,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,b_roll_loop,true,59.99,3840x2160,Media/Assets/GSR_2026_L3rd_Looping_v07_000100_4K_2997_PreMultiplied_Pr4444.mov,65908a226cc934146d3568f241abbfee7e5b20e05cb99bef12a02dd88cf87287,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov,b_roll_loop,true,59.99,3840x2160,Media/Assets/GSR_2026_L3rd_Looping_v08_000100_4K_2997_PreMultiplied_Pr4444.mov,2d7343cf48326fe7b2dc20a936dd8fb76f11403c04bad34e83b56dccb094a556,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Astronomy_Broll_LOOPING_000030_4k_40Mbps.mp4,b_roll_loop,true,,,,,2,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
Elijah_Chariot_of_Fire_Loop.mp4,b_roll_loop,true,34.8,3840x2160,Media/Assets/Elijah_Chariot_of_Fire_Loop.mp4,f0976dfddba612f1674675c73dc784d04e690b275a6729c3f2e081da2f92d07d,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
War.gov_Screenshot.png,graphic,false,,3840x2160,Media/Assets/War.gov_Screenshot.png,f4ead7d614e60afafa389f07186e40b940efe749d3c3d3e7697b12a47db4560b,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Moon_Opener_Graphic-2.mp4,clip_with_audio,false,27.59,3840x2160,Media/Assets/Moon_Opener_Graphic-2.mp4,6e1a89101d556fbc0e4b8ed96cd099e7bc59e8bbfebca59a967c9b8c4d56ddb4,4,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
TIc_Tac_UFO_Broll.mp4,clip_with_audio,false,69.2,3840x2160,Media/Assets/TIc_Tac_UFO_Broll.mp4,c4b335510ee0f534382a2ebe582ff033a61ff0c84ec6743ed76ae0edb9ec5ad8,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
UFO_Sighting_WITH_AUDIO.mp4,clip_with_audio,false,18.18,3840x2160,Media/Assets/UFO_Sighting_WITH_AUDIO.mp4,671757f2096442b1ea135fbb9c74c6979c7c176fd1d3df732405b95ac4e1dd8f,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Football_UFO_Broll.mp4,clip_with_audio,false,9.91,1920x1080,Media/Assets/Football_UFO_Broll.mp4,94a52391f2a57b6e4babdbe094a7c1c24c86b300bb04c3a7db8160eef5efdda6,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Confadental_Information.mp4,clip_with_audio,false,46.6,3840x2160,Media/Assets/Confadental_Information.mp4,e263a7bb4322ad02372cec51f87d40cb4f82592c4f371ca49f56c98e5e5db6fd,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
QA_S1_E21_MASTER_000200_1080p_2997_40Mbps_H264.mp4,clip_with_audio,false,120.02,1920x1080,Media/Assets/QA_S1_E21_MASTER_000200_1080p_2997_40Mbps_H264.mp4,fdd3391a78adf6b6f77a7714d8b8531bea1d2bd71ef6394251d7d530323dc650,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
VV_01_Liz_Gabe_000034_1080p_2997_40Mbps_H264.mp4,clip_with_audio,false,34.43,1920x1080,Media/Assets/VV_01_Liz_Gabe_000034_1080p_2997_40Mbps_H264.mp4,266ec6673d876fd4334ba18eebf4d89fef00015f50cae5dab5ac4903731b469d,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
FR_02_GeneticEntropy_Ben_000054_4k_2997_40Mbps.mp4,clip_with_audio,false,54.09,3840x2160,Media/Assets/FR_02_GeneticEntropy_Ben_000054_4k_2997_40Mbps.mp4,f62af53e3bcf075395764f3cb09bf3999a13c3b8738685dd7a0548561fe37477,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
GSM_FlatEarth_000100_4k_2997_40Mbps_H264.mp4,clip_with_audio,false,60.06,3840x2160,Media/Assets/GSM_FlatEarth_000100_4k_2997_40Mbps_H264.mp4,e0f1fb6315c81de6f7ebe67acaf8e78975ebb6489eaad6b5b6fdf3bd27a3d8a1,4,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
THD_372_CREATION_ASediba_WWN-GSR_000300_4K_2997_40Mbps_H264.mp4,clip_with_audio,false,180.01,3840x2160,Media/Assets/THD_372_CREATION_ASediba_WWN-GSR_000300_4K_2997_40Mbps_H264.mp4,f8980ce935cf9527ff9b62f499a60ceb5a8307a0202936fbdb565633decaf84c,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Gates of Lodore looming from Brown's Park.png,graphic,false,,3840x2160,Media/Assets/Gates of Lodore looming from Brown's Park.png,721b202161da3b3429b56d907fdbbab40cadb0a2ffb6568aaa807f12ba123dd1,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Channeled Scablands Zoomed Out.png,graphic,false,,3840x2160,Media/Assets/Channeled Scablands Zoomed Out.png,fc70c6411b19c37d0dd627c6add8f69d70b31285683554183acd2ea9b7e24a41,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Channeled Scablands Zoomed In.png,graphic,false,,3840x2160,Media/Assets/Channeled Scablands Zoomed In.png,1aaaf43575ad90648f728e04d61eab1d2efbe9d52ee73e02b311f1834aa17a00,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Green_River_OPENER_Graphic.mp4,clip_with_audio,false,17.52,3840x2160,Media/Assets/Green_River_OPENER_Graphic.mp4,a37c307b4e2e262dd870e56b073eba448908ffd78e1a201f5c44e92105d737f7,4,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Book_NO_BG-1.png,graphic,false,,2178x2178,Media/Assets/Book_NO_BG-1.png,69b9fe8fa1d214cfd3c0e2d02ca4bf0c8bc0f6f513121e356b6b8f26e7997e1e,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Grand_Canyon_B-roll_LOOPING_005809_4K_2997_40Mbps_H264.mp4,b_roll_loop,true,58.38,3840x2160,Media/Assets/Grand_Canyon_B-roll_LOOPING_005809_4K_2997_40Mbps_H264.mp4,c01675201679ed3821edd29eb8a3b270136dff7bca0ca54e2461a88f869e2105,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Mountain_Broll_LOOPING.mp4,b_roll_loop,true,51.12,3840x2160,Media/Assets/Mountain_Broll_LOOPING.mp4,89499e68c6d0f917935153e97fe02cab7572a9fb5e62b961b16339698043f7a5,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
The first camp of Powell's Second Expedition.png,graphic,false,,3840x2160,Media/Assets/The first camp of Powell's Second Expedition.png,fd5c8745df880e15e214b8dc1b5a26ad3d2b810e5e5efa4b41023aa3eb38eb66,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Geology_LOOPING_000037_4k_2997_40Mbps.mp4,b_roll_loop,true,37.04,3840x2160,Media/Assets/Geology_LOOPING_000037_4k_2997_40Mbps.mp4,34d3c4552eae285ae0f5c524a565c47cb8ba0efb3039f1eafa76a3ce964049a1,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
PostFloodEarth_LOOPING_000017_4k_2997_40Mbps.mp4,b_roll_loop,true,17.02,3840x2160,Media/Assets/PostFloodEarth_LOOPING_000017_4k_2997_40Mbps.mp4,7aab5ff221791f5afd3e28c48fbb9d219f489555c35cca99833b5d89c2834971,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
AI_Broll_LOOPING_4K.mp4,b_roll_loop,true,,,,,2,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
Singularity Article Screenshot.png,graphic,false,,776x437,Media/Assets/Singularity Article Screenshot.png,580d6bc3eff98d6bd350f86f554497aa4e293e714521d085064b30e8701f8421,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Algorithms_LOOPING_000020_4k_2997_40Mbps.mp4,b_roll_loop,true,20.02,3840x2160,Media/Assets/Algorithms_LOOPING_000020_4k_2997_40Mbps.mp4,1f298dd65839bdba8bd02c8c186a67e1b7d38bf3724a6306407f7ebe40a94655,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Spinnaker Supercomputer.png,graphic,false,,884x497,Media/Assets/Spinnaker Supercomputer.png,5e5497d457cf12bb7c15bdd84307a2bc2b3fbbb050527e1043e469b2e6d8519f,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Biotech_Broll_LOOPING_4K.mp4,b_roll_loop,true,,,,,2,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
GSR_Opener_000020_4K_2997_40Mbps_H264-1.mp4,clip_with_audio,false,20.02,3840x2160,Media/Assets/GSR_Opener_000020_4K_2997_40Mbps_H264-1.mp4,6872b7cbd970bbe737f7bffdcb5fcc3e47390154df422296c1b6279530418d6f,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
AI_Broll_Loop2_005402_4K_2997_40Mbps_H264.mp4,b_roll_loop,true,54.12,3840x2160,Media/Assets/AI_Broll_Loop2_005402_4K_2997_40Mbps_H264.mp4,d2530a02665c96f448885a5b71f94ae019376f71ddebe38e57ae0f495c8cbf21,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Spinnaker Screenshot.png,graphic,false,,884x497,Media/Assets/Spinnaker Screenshot.png,ffb6c9f80e628cc74d0a1801a3ff19e7cecbf50c48ca2f2ad7ced0476105902e,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Turing_Test_Graphic.png,graphic,false,,3840x2160,Media/Assets/Turing_Test_Graphic.png,5aac0a18c9bac1ebab1f43dd4634eb829540ea545be546c5cbb04df642503d29,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Apollo_11_Broll.mp4,clip_with_audio,false,30.96,3840x2160,Media/Assets/Apollo_11_Broll.mp4,0f7c63375a65aa7c3a1bbdffdeff85edd60e7986dadfb02ab7ce3586db17be8a,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Men_Contemplating_Moon.png,graphic,false,,3840x2160,Media/Assets/Men_Contemplating_Moon.png,771e10490f58b8c88e71d764d6f7a687cf84cd3b38e6cc3382e1d362d6905e5f,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
ET_Clip_WITH_AUDIO.mp4,clip_with_audio,false,8.58,3840x2160,Media/Assets/ET_Clip_WITH_AUDIO.mp4,b853b23356e82e06c2c30bf099edb02b28a4ac98b750fdbee757137134d5596d,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Earth_Moon_Broll_LOOPING.mp4,b_roll_loop,true,45.21,3840x2160,Media/Assets/Earth_Moon_Broll_LOOPING.mp4,1c817ad0996d4f08d0a9f9a8f5e17edca46b10c3d741c74d33a8d713b7151d5d,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
LunarSurfaceBroll2.mp4,clip_with_audio,false,,,,,2,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
Galaxys_Broll_LOOPING.mp4,b_roll_loop,true,54.02,3840x2160,Media/Assets/Galaxys_Broll_LOOPING.mp4,5537af3123b80c27c3796979ea5270f061c05522cc6f5fb37f6125ddf0f52a6e,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Moon_Opener.mp4,clip_with_audio,false,27.66,3840x2160,Media/Assets/Moon_Opener.mp4,08ab7b03316a09fc1075a5c892a06cc7e22b38a6124ebe65098b339fbb4247a3,6,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Space_Odyssey_WITH_AUDIO.mp4,clip_with_audio,false,15.92,3840x2160,Media/Assets/Space_Odyssey_WITH_AUDIO.mp4,6dca9b4ae389c7e17c0cb94921c62749b302d5bea0e4c4d13111a3d414f3bc1c,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
A_Trip_to_the_Moon_Clip.mp4,clip_with_audio,false,16.75,3840x2160,Media/Assets/A_Trip_to_the_Moon_Clip.mp4,28641621cd8a1a5707ba6fdca2977b4952e21efd833da81524807fa19c8839ea,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Starry_Night_Van_Gogh.png,graphic,false,,3840x2160,Media/Assets/Starry_Night_Van_Gogh.png,47aaa9287c1565e88018baf471bb513f18859847c4b53fb74a8706167e517503,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Darwin_Headshot_Graphic.png,graphic,false,,3840x2160,Media/Assets/Darwin_Headshot_Graphic.png,59b9cc2b59387ebcdb1122166abc45df6c4a58743bddc36d17d49105953348bc,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
VV_02_Kimmie_Gabe_000037_1080p_2997_40Mbps_H264.mp4,clip_with_audio,false,36.74,1920x1080,Media/Assets/VV_02_Kimmie_Gabe_000037_1080p_2997_40Mbps_H264.mp4,9b48d8bbb4f52ebb2f1466cdf03af0a64d50ff4d301edfd35d88a9d6e9ceeba4,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
FR_03_TheCreatedCosmos_Morgan_000053_4k_2997_40Mbps.mp4,clip_with_audio,false,53.25,3840x2160,Media/Assets/FR_03_TheCreatedCosmos_Morgan_000053_4k_2997_40Mbps.mp4,df7132aea51b928290458c9c0f5630f646cc40a28d9a40754064d8c84ee8b92a,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
THD_392_LeadwoodAndJackalberry_Video4Engineer_PR422LT.mov,clip_with_audio,false,240.01,1280x720,Media/Assets/THD_392_LeadwoodAndJackalberry_Video4Engineer_PR422LT.mov,83cdc82c4f9550d019499905af906005fe591ef19a89ab8cf5fd0c61c17302af,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
GSR_Broll_DNA_2_Looping_000104_2997_40Mbps_H264.mp4,b_roll_loop,true,64.2,3840x2160,Media/Assets/GSR_Broll_DNA_2_Looping_000104_2997_40Mbps_H264.mp4,cc53d4b9db48e6b160f33ec0b3743b14217faaf4e38ff8e005c86a126a1e0697,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Rain_OPENER_Graphic.mp4,clip_with_audio,false,16.88,3840x2160,Media/Assets/Rain_OPENER_Graphic.mp4,87899e9b4d22931a8369f1157ec0372a3af2545db955332a7a3d655ec308c923,4,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
"Noah’s Ark, Simon de Myle 1570 (Wikimedia).png",graphic,false,,3840x2160,"Media/Assets/Noah’s Ark, Simon de Myle 1570 (Wikimedia).png",72aba35049b3f06b1c60b8d225b6a7c6957f60e05a288f8de280c38874058327,1,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
"Noah%E2%80%99s Ark, Simon de Myle 1570 (Wikimedia).png",graphic,false,,,"xfile:///Volumes/T7_ProTools/ProPresenter/Media/Assets/Noah%E2%80%99s%20Ark,%20Simon%20de%20Myle%201570%20(Wikimedia).png",,1,propres_ssd,low,true,referenced in .pro but file NOT found on SSD Media/ (may be external volume T7 ProTools)
Floods2_LOOPING_000040_4k_2997_40Mbps.mp4,b_roll_loop,true,39.64,3840x2160,Media/Assets/Floods2_LOOPING_000040_4k_2997_40Mbps.mp4,d41ec74e17869cf804d6b9c1bfb1bae2473a7d4521e1ff5c2f8364009427ac44,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Nature Microbiology 2020 (Streptomyces _ geosmin)-1.png,graphic,false,,3840x2160,Media/Assets/Nature Microbiology 2020 (Streptomyces _ geosmin)-1.png,de0e3e6ba26c56b3b8dea91664f8c2c6e3da18f72b67e8411251210d7a9a963a,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Microscope_Broll.mp4,clip_with_audio,false,38.54,3840x2160,Media/Assets/Microscope_Broll.mp4,0861349556d6a5ead0e4889d8c849ea14ffd8a09fba8d3df21acb62c2bfdf6e5,2,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
Rain_Broll_LOOPING.mp4,b_roll_loop,true,41.34,3840x2160,Media/Assets/Rain_Broll_LOOPING.mp4,2e7cb8b17338549c2f81a1430e7ec3c397b9e1fa4cc6f14cb639f9aa19b27c57,3,propres_ssd,high,false,referenced in .pro; file located+hashed on SSD; metadata only
